"external/ns3_step","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward__MIN","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward__MAX","ppo_morabito_ns3_20ue_20260508_160337 - _step","ppo_morabito_ns3_20ue_20260508_160337 - _step__MIN","ppo_morabito_ns3_20ue_20260508_160337 - _step__MAX","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward__MIN","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward__MAX","a2c_morabito_ns3_20ue_20260508_160335 - _step","a2c_morabito_ns3_20ue_20260508_160335 - _step__MIN","a2c_morabito_ns3_20ue_20260508_160335 - _step__MAX","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward__MIN","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward__MAX","dqn_morabito_ns3_20ue_20260508_160334 - _step","dqn_morabito_ns3_20ue_20260508_160334 - _step__MIN","dqn_morabito_ns3_20ue_20260508_160334 - _step__MAX","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward__MIN","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward__MAX","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step__MIN","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step__MAX","2026-05-08_13-32 - external/step_reward","2026-05-08_13-32 - external/step_reward__MIN","2026-05-08_13-32 - external/step_reward__MAX","2026-05-08_13-32 - _step","2026-05-08_13-32 - _step__MIN","2026-05-08_13-32 - _step__MAX","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward__MIN","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward__MAX","a2c_morabito_ns3_20ue_20260507_232704 - _step","a2c_morabito_ns3_20ue_20260507_232704 - _step__MIN","a2c_morabito_ns3_20ue_20260507_232704 - _step__MAX","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward__MIN","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward__MAX","ppo_morabito_ns3_20ue_20260507_232608 - _step","ppo_morabito_ns3_20ue_20260507_232608 - _step__MIN","ppo_morabito_ns3_20ue_20260507_232608 - _step__MAX","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward__MIN","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward__MAX","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step__MIN","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step__MAX","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward__MIN","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward__MAX","dqn_morabito_ns3_20ue_20260507_232604 - _step","dqn_morabito_ns3_20ue_20260507_232604 - _step__MIN","dqn_morabito_ns3_20ue_20260507_232604 - _step__MAX"
"1309","7.561999999999998","7.561999999999998","7.561999999999998","1309","1309","1309","7.197000000000003","7.197000000000003","7.197000000000003","1309","1309","1309","4.976999999999997","4.976999999999997","4.976999999999997","1309","1309","1309","7.8359999999999985","7.8359999999999985","7.8359999999999985","1309","1309","1309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1310","0.8460000000000001","0.8460000000000001","0.8460000000000001","1310","1310","1310","5.8210000000000015","5.8210000000000015","5.8210000000000015","1310","1310","1310","3.7819999999999965","3.7819999999999965","3.7819999999999965","1310","1310","1310","7.594999999999999","7.594999999999999","7.594999999999999","1310","1310","1310","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1311","13.822000000000003","13.822000000000003","13.822000000000003","1311","1311","1311","15.347000000000001","15.347000000000001","15.347000000000001","1311","1311","1311","5.972000000000001","5.972000000000001","5.972000000000001","1311","1311","1311","5.520000000000003","5.520000000000003","5.520000000000003","1311","1311","1311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1312","-4.776","-4.776","-4.776","1312","1312","1312","13.226999999999997","13.226999999999997","13.226999999999997","1312","1312","1312","5.271000000000001","5.271000000000001","5.271000000000001","1312","1312","1312","6.264000000000003","6.264000000000003","6.264000000000003","1312","1312","1312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1313","3.0889999999999986","3.0889999999999986","3.0889999999999986","1313","1313","1313","-0.33399999999999963","-0.33399999999999963","-0.33399999999999963","1313","1313","1313","4.411000000000001","4.411000000000001","4.411000000000001","1313","1313","1313","6.317","6.317","6.317","1313","1313","1313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1314","12.844000000000001","12.844000000000001","12.844000000000001","1314","1314","1314","7.688000000000002","7.688000000000002","7.688000000000002","1314","1314","1314","5.909999999999997","5.909999999999997","5.909999999999997","1314","1314","1314","11.179000000000002","11.179000000000002","11.179000000000002","1314","1314","1314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1315","11.490000000000002","11.490000000000002","11.490000000000002","1315","1315","1315","-6.797000000000001","-6.797000000000001","-6.797000000000001","1315","1315","1315","5.176000000000002","5.176000000000002","5.176000000000002","1315","1315","1315","8.987000000000002","8.987000000000002","8.987000000000002","1315","1315","1315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1316","10.787999999999997","10.787999999999997","10.787999999999997","1316","1316","1316","2.7250000000000014","2.7250000000000014","2.7250000000000014","1316","1316","1316","9.017000000000003","9.017000000000003","9.017000000000003","1316","1316","1316","-7.111000000000001","-7.111000000000001","-7.111000000000001","1316","1316","1316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1317","7.8260000000000005","7.8260000000000005","7.8260000000000005","1317","1317","1317","8.661000000000001","8.661000000000001","8.661000000000001","1317","1317","1317","8.843000000000004","8.843000000000004","8.843000000000004","1317","1317","1317","-6.881","-6.881","-6.881","1317","1317","1317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1318","8.472999999999999","8.472999999999999","8.472999999999999","1318","1318","1318","9.384","9.384","9.384","1318","1318","1318","4.588999999999999","4.588999999999999","4.588999999999999","1318","1318","1318","9.088999999999999","9.088999999999999","9.088999999999999","1318","1318","1318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1319","-5.225999999999999","-5.225999999999999","-5.225999999999999","1319","1319","1319","11.220999999999997","11.220999999999997","11.220999999999997","1319","1319","1319","5.101999999999997","5.101999999999997","5.101999999999997","1319","1319","1319","-3.9570000000000007","-3.9570000000000007","-3.9570000000000007","1319","1319","1319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1320","6.673000000000002","6.673000000000002","6.673000000000002","1320","1320","1320","4.265000000000001","4.265000000000001","4.265000000000001","1320","1320","1320","4.9879999999999995","4.9879999999999995","4.9879999999999995","1320","1320","1320","-7.204999999999998","-7.204999999999998","-7.204999999999998","1320","1320","1320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1321","8.167000000000002","8.167000000000002","8.167000000000002","1321","1321","1321","6.274999999999999","6.274999999999999","6.274999999999999","1321","1321","1321","9.216999999999999","9.216999999999999","9.216999999999999","1321","1321","1321","8.271999999999998","8.271999999999998","8.271999999999998","1321","1321","1321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1322","-5.861000000000001","-5.861000000000001","-5.861000000000001","1322","1322","1322","4.485999999999997","4.485999999999997","4.485999999999997","1322","1322","1322","6.758000000000003","6.758000000000003","6.758000000000003","1322","1322","1322","-2.5","-2.5","-2.5","1322","1322","1322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1323","4.442999999999998","4.442999999999998","4.442999999999998","1323","1323","1323","11.729999999999997","11.729999999999997","11.729999999999997","1323","1323","1323","4.735999999999997","4.735999999999997","4.735999999999997","1323","1323","1323","-7.111000000000001","-7.111000000000001","-7.111000000000001","1323","1323","1323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1324","11.238999999999997","11.238999999999997","11.238999999999997","1324","1324","1324","9.908000000000001","9.908000000000001","9.908000000000001","1324","1324","1324","5.290999999999997","5.290999999999997","5.290999999999997","1324","1324","1324","9.738999999999997","9.738999999999997","9.738999999999997","1324","1324","1324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1325","8.996000000000002","8.996000000000002","8.996000000000002","1325","1325","1325","-34.132000000000005","-34.132000000000005","-34.132000000000005","1325","1325","1325","4.494999999999997","4.494999999999997","4.494999999999997","1325","1325","1325","-3.59","-3.59","-3.59","1325","1325","1325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1326","7.219000000000001","7.219000000000001","7.219000000000001","1326","1326","1326","7.046999999999997","7.046999999999997","7.046999999999997","1326","1326","1326","5.459000000000003","5.459000000000003","5.459000000000003","1326","1326","1326","10.409999999999997","10.409999999999997","10.409999999999997","1326","1326","1326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1327","9.351999999999997","9.351999999999997","9.351999999999997","1327","1327","1327","12.707999999999998","12.707999999999998","12.707999999999998","1327","1327","1327","5.2379999999999995","5.2379999999999995","5.2379999999999995","1327","1327","1327","9.790999999999997","9.790999999999997","9.790999999999997","1327","1327","1327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1328","14.725999999999999","14.725999999999999","14.725999999999999","1328","1328","1328","-8.053","-8.053","-8.053","1328","1328","1328","5.290999999999997","5.290999999999997","5.290999999999997","1328","1328","1328","8.323","8.323","8.323","1328","1328","1328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1329","-6.472000000000001","-6.472000000000001","-6.472000000000001","1329","1329","1329","10.201","10.201","10.201","1329","1329","1329","4.777999999999999","4.777999999999999","4.777999999999999","1329","1329","1329","7.379999999999999","7.379999999999999","7.379999999999999","1329","1329","1329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1330","1.081000000000003","1.081000000000003","1.081000000000003","1330","1330","1330","-10.074000000000002","-10.074000000000002","-10.074000000000002","1330","1330","1330","4.883000000000003","4.883000000000003","4.883000000000003","1330","1330","1330","8.774999999999999","8.774999999999999","8.774999999999999","1330","1330","1330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1331","7.143999999999998","7.143999999999998","7.143999999999998","1331","1331","1331","3.176000000000002","3.176000000000002","3.176000000000002","1331","1331","1331","3.8980000000000032","3.8980000000000032","3.8980000000000032","1331","1331","1331","22.749000000000002","22.749000000000002","22.749000000000002","1331","1331","1331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1332","-0.5240000000000009","-0.5240000000000009","-0.5240000000000009","1332","1332","1332","10.411000000000001","10.411000000000001","10.411000000000001","1332","1332","1332","6.203000000000003","6.203000000000003","6.203000000000003","1332","1332","1332","8.648","8.648","8.648","1332","1332","1332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1333","-4.66","-4.66","-4.66","1333","1333","1333","10.097999999999999","10.097999999999999","10.097999999999999","1333","1333","1333","3.668999999999997","3.668999999999997","3.668999999999997","1333","1333","1333","18.921","18.921","18.921","1333","1333","1333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1334","13.511000000000003","13.511000000000003","13.511000000000003","1334","1334","1334","7.591999999999999","7.591999999999999","7.591999999999999","1334","1334","1334","2.747","2.747","2.747","1334","1334","1334","13.597000000000001","13.597000000000001","13.597000000000001","1334","1334","1334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1335","11.781999999999996","11.781999999999996","11.781999999999996","1335","1335","1335","-8.564","-8.564","-8.564","1335","1335","1335","3.0189999999999984","3.0189999999999984","3.0189999999999984","1335","1335","1335","6.924999999999997","6.924999999999997","6.924999999999997","1335","1335","1335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1336","14.265999999999998","14.265999999999998","14.265999999999998","1336","1336","1336","-9.195","-9.195","-9.195","1336","1336","1336","3.8569999999999993","3.8569999999999993","3.8569999999999993","1336","1336","1336","9.823999999999998","9.823999999999998","9.823999999999998","1336","1336","1336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1337","11.841999999999999","11.841999999999999","11.841999999999999","1337","1337","1337","11.173000000000002","11.173000000000002","11.173000000000002","1337","1337","1337","2.5260000000000034","2.5260000000000034","2.5260000000000034","1337","1337","1337","6.972000000000001","6.972000000000001","6.972000000000001","1337","1337","1337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1338","-1.0380000000000003","-1.0380000000000003","-1.0380000000000003","1338","1338","1338","-9.164000000000001","-9.164000000000001","-9.164000000000001","1338","1338","1338","2.5260000000000034","2.5260000000000034","2.5260000000000034","1338","1338","1338","18.155","18.155","18.155","1338","1338","1338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1339","-8.922","-8.922","-8.922","1339","1339","1339","7.636000000000003","7.636000000000003","7.636000000000003","1339","1339","1339","10.012999999999998","10.012999999999998","10.012999999999998","1339","1339","1339","5.027999999999999","5.027999999999999","5.027999999999999","1339","1339","1339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1340","7.991999999999997","7.991999999999997","7.991999999999997","1340","1340","1340","-4.273","-4.273","-4.273","1340","1340","1340","9.499000000000002","9.499000000000002","9.499000000000002","1340","1340","1340","4.462000000000003","4.462000000000003","4.462000000000003","1340","1340","1340","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1341","8.869999999999997","8.869999999999997","8.869999999999997","1341","1341","1341","6.767000000000003","6.767000000000003","6.767000000000003","1341","1341","1341","9.488999999999997","9.488999999999997","9.488999999999997","1341","1341","1341","7.081000000000003","7.081000000000003","7.081000000000003","1341","1341","1341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1342","8.308","8.308","8.308","1342","1342","1342","7.745000000000001","7.745000000000001","7.745000000000001","1342","1342","1342","11.994","11.994","11.994","1342","1342","1342","9.691000000000003","9.691000000000003","9.691000000000003","1342","1342","1342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1343","8.817999999999998","8.817999999999998","8.817999999999998","1343","1343","1343","7.969000000000001","7.969000000000001","7.969000000000001","1343","1343","1343","7.533999999999999","7.533999999999999","7.533999999999999","1343","1343","1343","6.442999999999998","6.442999999999998","6.442999999999998","1343","1343","1343","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1344","11.366","11.366","11.366","1344","1344","1344","17.107999999999997","17.107999999999997","17.107999999999997","1344","1344","1344","-3.937000000000001","-3.937000000000001","-3.937000000000001","1344","1344","1344","4.545000000000002","4.545000000000002","4.545000000000002","1344","1344","1344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1345","10.518","10.518","10.518","1345","1345","1345","-9.09","-9.09","-9.09","1345","1345","1345","7.725999999999999","7.725999999999999","7.725999999999999","1345","1345","1345","9.408000000000001","9.408000000000001","9.408000000000001","1345","1345","1345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
